transaction_date,brand_name,outlet_name,year_month,is_weekend,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,1.Morning_promo_spend,2.Afternoon_promo_spend,3.Evening_promo_spend,4.Late night_promo_spend,Platform A_spend,Platform B_spend,Platform C_spend,no_of_ads,ad_spend,clicks,impressions,reach,cost_per_click
2020-11-23,Pizzeria,Pizzeria - East,2020-11,False,7.0,7.0,267.5,1.0,86.67,6.0,180.83,22.47,0.0,7.489999999999999,0.0,,,,4.494,,,,,,
2020-11-23,The Brunch Place,The Brunch Place - East,2020-11,False,4.0,4.0,69.55,0.0,0.0,4.0,69.55,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-24,Club Street,Club Street - Central,2020-11,False,11.0,10.0,365.15000000000003,0.0,0.0,10.0,365.15000000000003,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-24,Club Street,Club Street - East,2020-11,False,7.0,7.0,180.24999999999997,0.0,0.0,7.0,180.24999999999997,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-24,Pizzeria,Pizzeria - Central,2020-11,False,19.0,19.0,842.63,5.0,304.95,14.0,537.6800000000001,60.33,2.43,6.992857142857142,1.0225,,0.0,3.8475,11.235,7.0,91.50999999999999,148.0,13432.0,12101.0,0.6183108108108107
2020-11-24,Pizzeria,Pizzeria - East,2020-11,False,10.0,10.0,358.97,1.0,105.93,9.0,253.04000000000002,22.47,0.0,5.6175,0.0,,,,3.21,,,,,,
2020-11-24,The Brunch Place,The Brunch Place - East,2020-11,False,6.0,6.0,81.32,0.0,0.0,6.0,81.32,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-25,Club Street,Club Street - Central,2020-11,False,8.0,8.0,218.54999999999998,0.0,0.0,8.0,218.54999999999998,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-25,Club Street,Club Street - East,2020-11,False,7.0,7.0,121.89999999999999,0.0,0.0,7.0,121.89999999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-25,Pizzeria,Pizzeria - Central,2020-11,False,11.0,11.0,592.78,0.0,0.0,11.0,592.78,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,94.35,199.0,20235.0,18931.0,0.47412060301507536
2020-11-25,Pizzeria,Pizzeria - East,2020-11,False,2.0,2.0,41.730000000000004,0.0,0.0,2.0,41.730000000000004,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-25,The Brunch Place,The Brunch Place - East,2020-11,False,5.0,5.0,113.42000000000002,0.0,0.0,5.0,113.42000000000002,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-26,Club Street,Club Street - Central,2020-11,False,6.0,4.0,71.60000000000001,0.0,0.0,4.0,71.60000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-26,Club Street,Club Street - East,2020-11,False,9.0,9.0,208.0,0.0,0.0,9.0,208.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-26,Pizzeria,Pizzeria - Central,2020-11,False,14.0,14.0,792.87,7.0,512.53,7.0,280.34000000000003,81.87,0.0,6.59,13.8775,,0.0,7.23,13.482,7.0,120.15,222.0,22389.0,20586.0,0.5412162162162163
2020-11-26,Pizzeria,Pizzeria - East,2020-11,False,6.0,5.0,288.36,2.0,203.82999999999998,3.0,84.53,44.94,11.235,11.235,0.0,,,,7.489999999999999,,,,,,
2020-11-26,The Brunch Place,The Brunch Place - East,2020-11,False,6.0,6.0,103.79,0.0,0.0,6.0,103.79,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-27,Club Street,Club Street - Central,2020-11,False,13.0,12.0,340.4,0.0,0.0,12.0,340.4,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-27,Club Street,Club Street - East,2020-11,False,4.0,4.0,135.76999999999998,0.0,0.0,4.0,135.76999999999998,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-27,Pizzeria,Pizzeria - Central,2020-11,False,13.0,12.0,615.2299999999999,2.0,94.16,10.0,521.07,14.12,0.0,2.824,0.0,,0.0,14.12,0.0,7.0,79.94,144.0,17140.0,16235.0,0.5551388888888888
2020-11-27,Pizzeria,Pizzeria - East,2020-11,False,5.0,5.0,145.52,0.0,0.0,5.0,145.52,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-27,The Brunch Place,The Brunch Place - East,2020-11,False,7.0,7.0,171.2,0.0,0.0,7.0,171.2,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-28,Club Street,Club Street - Central,2020-11,True,9.0,8.0,203.9,0.0,0.0,8.0,203.9,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-28,Club Street,Club Street - East,2020-11,True,9.0,9.0,303.37,0.0,0.0,9.0,303.37,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-28,Pizzeria,Pizzeria - Central,2020-11,True,12.0,12.0,592.7800000000001,5.0,362.18999999999994,7.0,230.59000000000003,83.69999999999999,22.47,22.47,4.0725,,,8.145,13.482,6.0,64.75,102.0,15570.0,14739.0,0.6348039215686274
2020-11-28,Pizzeria,Pizzeria - East,2020-11,True,5.0,5.0,165.85,0.0,0.0,5.0,165.85,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-28,The Brunch Place,The Brunch Place - East,2020-11,True,4.0,4.0,75.97,0.0,0.0,4.0,75.97,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-29,Club Street,Club Street - Central,2020-11,True,12.0,12.0,295.09999999999997,0.0,0.0,12.0,295.09999999999997,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-11-29,Club Street,Club Street - East,2020-11,True,11.0,10.0,223.92999999999995,0.0,0.0,10.0,223.92999999999995,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-29,Pizzeria,Pizzeria - Central,2020-11,True,34.0,34.0,1792.7800000000002,7.0,545.16,27.0,1247.6200000000003,106.12,0.0,12.702857142857143,2.1500000000000004,,0.0,9.677500000000002,7.489999999999999,6.0,61.39,95.0,13844.0,13173.0,0.6462105263157895
2020-11-29,Pizzeria,Pizzeria - East,2020-11,True,10.0,10.0,376.63,1.0,86.67,9.0,289.96000000000004,22.47,0.0,5.6175,0.0,,,,2.80875,,,,,,
2020-11-29,The Brunch Place,The Brunch Place - East,2020-11,True,12.0,12.0,299.59999999999997,0.0,0.0,12.0,299.59999999999997,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-30,Club Street,Club Street - Central,2020-11,False,12.0,12.0,515.5,0.0,0.0,12.0,515.5,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-30,Club Street,Club Street - East,2020-11,False,9.0,9.0,225.09999999999997,0.0,0.0,9.0,225.09999999999997,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-11-30,Pizzeria,Pizzeria - Central,2020-11,False,20.0,20.0,1401.16,9.0,728.67,11.0,672.49,168.44,22.47,11.222857142857142,22.47,,0.0,5.574999999999999,39.3225,6.0,58.169999999999995,80.0,13320.0,12738.0,0.7271249999999999
2020-11-30,Pizzeria,Pizzeria - East,2020-11,False,9.0,8.0,352.54999999999995,1.0,129.47,7.0,223.07999999999998,22.47,0.0,4.494,0.0,,,,3.21,,,,,,
2020-11-30,The Brunch Place,The Brunch Place - East,2020-11,False,10.0,10.0,226.83999999999997,0.0,0.0,10.0,226.83999999999997,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-01,Club Street,Club Street - Central,2020-12,False,26.0,26.0,1267.0,0.0,0.0,26.0,1267.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-01,Club Street,Club Street - East,2020-12,False,24.0,24.0,770.86,0.0,0.0,24.0,770.86,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-01,Pizzeria,Pizzeria - Central,2020-12,False,29.0,26.0,1439.71,7.0,493.81,19.0,945.8999999999999,108.5,0.8425,7.795714285714285,6.319999999999999,,0.0,4.655,11.235,6.0,37.93,62.0,8614.0,8128.0,0.6117741935483871
2020-12-01,Pizzeria,Pizzeria - East,2020-12,False,21.0,21.0,1258.56,8.0,781.0899999999999,13.0,477.46999999999997,179.76,11.235,31.458,0.0,,,,19.973333333333333,,,,,,
2020-12-01,The Brunch Place,The Brunch Place - East,2020-12,False,8.0,8.0,215.07,0.0,0.0,8.0,215.07,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-02,Club Street,Club Street - Central,2020-12,False,17.0,16.0,765.9499999999999,0.0,0.0,16.0,765.9499999999999,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-02,Club Street,Club Street - East,2020-12,False,8.0,8.0,243.60000000000002,0.0,0.0,8.0,243.60000000000002,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-02,Pizzeria,Pizzeria - Central,2020-12,False,24.0,23.0,1212.8400000000001,11.0,783.7699999999999,12.0,429.07,149.42,0.695,14.06142857142857,9.919999999999998,,3.0275,0.8300000000000001,19.259999999999998,6.0,32.28,82.0,11023.0,10646.0,0.39365853658536587
2020-12-02,Pizzeria,Pizzeria - East,2020-12,False,12.0,12.0,864.56,7.0,686.9399999999999,5.0,177.62,157.29,44.94,18.724999999999998,,,,,22.47,,,,,,
2020-12-02,The Brunch Place,The Brunch Place - East,2020-12,False,4.0,4.0,143.38,0.0,0.0,4.0,143.38,0.0,,0.0,,,,,0.0,,,,,,
2020-12-03,Club Street,Club Street - Central,2020-12,False,17.0,17.0,803.9499999999999,0.0,0.0,17.0,803.9499999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-03,Club Street,Club Street - East,2020-12,False,13.0,13.0,355.52000000000004,0.0,0.0,13.0,355.52000000000004,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-03,Pizzeria,Pizzeria - Central,2020-12,False,10.0,10.0,611.5,4.0,277.66,6.0,333.84000000000003,34.06,0.0,10.29,1.0633333333333332,0.0,2.1,3.19,7.489999999999999,6.0,40.39,69.0,10271.0,9923.0,0.5853623188405798
2020-12-03,Pizzeria,Pizzeria - East,2020-12,False,14.0,14.0,894.77,7.0,634.51,7.0,260.26,157.29,22.47,22.47,44.94,,,,31.458,,,,,,
2020-12-03,The Brunch Place,The Brunch Place - East,2020-12,False,7.0,7.0,143.38,0.0,0.0,7.0,143.38,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-04,Club Street,Club Street - Central,2020-12,False,11.0,11.0,366.1,0.0,0.0,11.0,366.1,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-04,Club Street,Club Street - East,2020-12,False,11.0,11.0,261.99999999999994,0.0,0.0,11.0,261.99999999999994,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-12-04,Pizzeria,Pizzeria - Central,2020-12,False,20.0,20.0,1289.89,11.0,992.97,9.0,296.92,187.20999999999998,16.38,30.58,15.443333333333333,,1.8625,,35.952,6.0,41.82,78.0,10448.0,9916.0,0.5361538461538462
2020-12-04,Pizzeria,Pizzeria - East,2020-12,False,13.0,13.0,910.28,8.0,781.88,5.0,128.39999999999998,179.76,11.235,22.47,22.47,,,,19.973333333333333,,,,,,
2020-12-04,The Brunch Place,The Brunch Place - East,2020-12,False,3.0,3.0,62.06,0.0,0.0,3.0,62.06,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-05,Club Street,Club Street - Central,2020-12,True,19.0,19.0,965.7499999999999,0.0,0.0,19.0,965.7499999999999,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-05,Club Street,Club Street - East,2020-12,True,6.0,6.0,322.1,0.0,0.0,6.0,322.1,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-05,Pizzeria,Pizzeria - Central,2020-12,True,29.0,29.0,1727.5400000000002,15.0,1182.9,14.0,544.64,228.59,2.6466666666666665,22.87625,7.5280000000000005,,1.3966666666666665,5.993333333333333,28.889999999999997,6.0,42.19,90.0,10341.0,9790.0,0.46877777777777774
2020-12-05,Pizzeria,Pizzeria - East,2020-12,True,15.0,15.0,1023.9599999999999,9.0,802.4699999999999,6.0,221.49,202.23,22.47,22.47,67.41,,,,28.889999999999997,,,,,,
2020-12-05,The Brunch Place,The Brunch Place - East,2020-12,True,4.0,4.0,101.65,0.0,0.0,4.0,101.65,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-06,Club Street,Club Street - Central,2020-12,True,22.0,20.0,1029.8999999999999,0.0,0.0,20.0,1029.8999999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-06,Club Street,Club Street - East,2020-12,True,16.0,16.0,422.79999999999995,0.0,0.0,16.0,422.79999999999995,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-06,Pizzeria,Pizzeria - Central,2020-12,True,46.0,43.0,3163.7400000000002,19.0,1750.0,24.0,1413.7399999999998,371.15999999999997,0.0,19.139999999999997,35.952,,1.3980000000000001,0.775,59.919999999999995,6.0,39.87,65.0,9487.0,9086.0,0.6133846153846153
2020-12-06,Pizzeria,Pizzeria - East,2020-12,True,30.0,30.0,1852.15,13.0,1173.25,17.0,678.9000000000001,292.11,11.235,44.94,44.94,,,,36.51375,,,,,,
2020-12-06,The Brunch Place,The Brunch Place - East,2020-12,True,8.0,8.0,270.71,0.0,0.0,8.0,270.71,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-07,Club Street,Club Street - Central,2020-12,False,28.0,28.0,1641.5,0.0,0.0,28.0,1641.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-12-07,Club Street,Club Street - East,2020-12,False,17.0,17.0,554.0799999999999,0.0,0.0,17.0,554.0799999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-07,Pizzeria,Pizzeria - Central,2020-12,False,40.0,38.0,2440.7299999999996,16.0,1488.94,22.0,951.7900000000001,305.15999999999997,24.794999999999998,12.928888888888887,23.201666666666664,,0.0,4.35,36.51375,7.0,40.169999999999995,76.0,8962.0,8586.0,0.5285526315789473
2020-12-07,Pizzeria,Pizzeria - East,2020-12,False,30.0,30.0,1978.92,12.0,1138.98,18.0,839.94,269.64,11.235,39.3225,44.94,,,,33.705,,,,,,
2020-12-07,The Brunch Place,The Brunch Place - East,2020-12,False,7.0,7.0,216.14,0.0,0.0,7.0,216.14,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-08,Club Street,Club Street - Central,2020-12,False,23.0,21.0,1413.8999999999999,0.0,0.0,21.0,1413.8999999999999,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-08,Club Street,Club Street - East,2020-12,False,16.0,16.0,507.45,0.0,0.0,16.0,507.45,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-08,Pizzeria,Pizzeria - Central,2020-12,False,39.0,37.0,1920.6200000000001,15.0,1135.26,22.0,785.3600000000001,247.41,1.125,10.149230769230769,18.87,,0.0,6.454285714285713,33.705,6.0,34.93000000000001,65.0,8301.0,8098.0,0.5373846153846155
2020-12-08,Pizzeria,Pizzeria - East,2020-12,False,28.0,28.0,1883.7,16.0,1432.71,12.0,450.99,359.52,22.47,41.195,67.41,,,,39.946666666666665,,,,,,
2020-12-08,The Brunch Place,The Brunch Place - East,2020-12,False,4.0,4.0,59.92,0.0,0.0,4.0,59.92,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-09,Club Street,Club Street - Central,2020-12,False,14.0,13.0,399.6,13.0,399.6,0.0,0.0,75.59,6.0,11.598333333333334,,,,,10.79857142857143,,,,,,
2020-12-09,Club Street,Club Street - East,2020-12,False,22.0,22.0,892.7700000000001,0.0,0.0,22.0,892.7700000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-09,Pizzeria,Pizzeria - Central,2020-12,False,43.0,43.0,2586.1800000000003,30.0,1697.61,13.0,888.57,190.61,11.305,11.0,9.0,,0.0,2.768333333333333,19.333333333333332,6.0,20.47,48.0,6245.0,6121.0,0.42645833333333333
2020-12-09,Pizzeria,Pizzeria - East,2020-12,False,28.0,28.0,1389.8899999999999,24.0,1229.3899999999999,4.0,160.5,144.0,18.0,13.2,21.0,,,,16.0,,,,,,
2020-12-09,The Brunch Place,The Brunch Place - East,2020-12,False,4.0,4.0,84.53,0.0,0.0,4.0,84.53,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-10,Club Street,Club Street - Central,2020-12,False,25.0,22.0,999.9499999999999,21.0,940.05,1.0,59.9,125.52,27.0,16.38,2.0,,,,13.946666666666665,,,,,,
2020-12-10,Club Street,Club Street - East,2020-12,False,2.0,2.0,34.8,0.0,0.0,2.0,34.8,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-10,Pizzeria,Pizzeria - Central,2020-12,False,14.0,14.0,1026.67,14.0,1026.67,0.0,0.0,82.73,6.0,12.0,5.576666666666667,,,4.73,9.75,6.0,38.8,71.0,7469.0,7203.0,0.5464788732394366
2020-12-10,Pizzeria,Pizzeria - East,2020-12,False,20.0,20.0,889.6999999999999,14.0,688.5399999999998,6.0,201.16000000000003,84.0,9.0,9.6,9.0,,,,9.333333333333334,,,,,,
2020-12-10,The Brunch Place,The Brunch Place - East,2020-12,False,6.0,6.0,135.89000000000001,0.0,0.0,6.0,135.89000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-11,Club Street,Club Street - Central,2020-12,False,20.0,19.0,1037.6499999999999,18.0,1007.3499999999999,1.0,30.3,106.37,29.23,8.9775,4.0,,,,11.818888888888889,,,,,,
2020-12-11,Club Street,Club Street - East,2020-12,False,14.0,14.0,336.79999999999995,0.0,0.0,14.0,336.79999999999995,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-11,Pizzeria,Pizzeria - Central,2020-12,False,18.0,18.0,1106.92,14.0,781.1100000000001,4.0,325.81,80.50999999999999,10.685,5.785,18.0,,0.0,3.37,19.285,6.0,37.09,71.0,7689.0,7390.0,0.5223943661971832
2020-12-11,Pizzeria,Pizzeria - East,2020-12,False,14.0,14.0,723.3199999999999,14.0,723.3199999999999,0.0,0.0,84.0,9.0,15.0,6.0,,,,12.0,,,,,,
2020-12-11,The Brunch Place,The Brunch Place - East,2020-12,False,3.0,3.0,74.9,0.0,0.0,3.0,74.9,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-12,Club Street,Club Street - Central,2020-12,True,26.0,25.0,1398.5000000000002,25.0,1398.5000000000002,0.0,0.0,149.23999999999998,29.91,13.107999999999999,7.960000000000001,,,,14.923999999999998,,,,,,
2020-12-12,Club Street,Club Street - East,2020-12,True,8.0,8.0,156.2,0.0,0.0,8.0,156.2,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-12,Pizzeria,Pizzeria - Central,2020-12,True,16.0,16.0,1014.4,1.0,32.63,15.0,981.77,4.89,,0.978,0.0,,0.0,2.445,0.0,6.0,34.09,67.0,8400.0,8224.0,0.5088059701492538
2020-12-12,Pizzeria,Pizzeria - East,2020-12,True,11.0,10.0,502.34999999999997,3.0,196.32999999999998,7.0,306.02,18.0,6.0,3.0,0.0,,,,3.0,,,,,,
2020-12-12,The Brunch Place,The Brunch Place - East,2020-12,True,5.0,5.0,84.53,0.0,0.0,5.0,84.53,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-13,Club Street,Club Street - Central,2020-12,True,36.0,34.0,1886.3999999999999,34.0,1886.3999999999999,0.0,0.0,202.62,44.85,19.94,17.7,,,,25.3275,,,,,,
2020-12-13,Club Street,Club Street - East,2020-12,True,17.0,17.0,611.1000000000001,0.0,0.0,17.0,611.1000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-13,Pizzeria,Pizzeria - Central,2020-12,True,35.0,35.0,2215.48,3.0,146.05,32.0,2069.43,26.75,0.0,1.5585714285714285,2.262857142857143,,0.0,6.6875,0.0,6.0,40.34,54.0,7973.0,7792.0,0.747037037037037
2020-12-13,Pizzeria,Pizzeria - East,2020-12,True,14.0,14.0,880.05,0.0,0.0,14.0,880.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-13,The Brunch Place,The Brunch Place - East,2020-12,True,5.0,5.0,134.82,0.0,0.0,5.0,134.82,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-12-14,Club Street,Club Street - Central,2020-12,False,31.0,29.0,1608.4499999999998,28.0,1592.2999999999997,1.0,16.15,168.0,22.0,21.0,9.0,,,,18.666666666666668,,,,,,
2020-12-14,Club Street,Club Street - East,2020-12,False,18.0,18.0,761.6899999999999,0.0,0.0,18.0,761.6899999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-14,Pizzeria,Pizzeria - Central,2020-12,False,23.0,22.0,1604.46,4.0,193.13,18.0,1411.3300000000002,28.97,8.75,2.2466666666666666,0.0,,0.0,5.794,0.0,6.0,41.53,80.0,8821.0,8540.0,0.5191250000000001
2020-12-14,Pizzeria,Pizzeria - East,2020-12,False,19.0,19.0,1031.98,0.0,0.0,19.0,1031.98,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-14,The Brunch Place,The Brunch Place - East,2020-12,False,3.0,3.0,131.60999999999999,0.0,0.0,3.0,131.60999999999999,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-15,Club Street,Club Street - Central,2020-12,False,22.0,20.0,895.1,20.0,895.1,0.0,0.0,119.82,32.91,10.0,8.0,,,,14.9775,,,,,,
2020-12-15,Club Street,Club Street - East,2020-12,False,19.0,18.0,567.55,0.0,0.0,18.0,567.55,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-15,Pizzeria,Pizzeria - Central,2020-12,False,30.0,26.0,1469.1200000000001,0.0,0.0,26.0,1469.1200000000001,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,38.68000000000001,91.0,8794.0,8486.0,0.4250549450549451
2020-12-15,Pizzeria,Pizzeria - East,2020-12,False,24.0,24.0,1248.6499999999999,0.0,0.0,24.0,1248.6499999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-15,The Brunch Place,The Brunch Place - East,2020-12,False,13.0,13.0,338.12,0.0,0.0,13.0,338.12,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-16,Club Street,Club Street - Central,2020-12,False,19.0,16.0,1031.3999999999999,6.0,339.95,10.0,691.4499999999999,35.7,11.9,0.0,0.0,,,,5.95,,,,,,
2020-12-16,Club Street,Club Street - East,2020-12,False,13.0,11.0,372.00000000000006,0.0,0.0,11.0,372.00000000000006,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-16,Pizzeria,Pizzeria - Central,2020-12,False,9.0,9.0,431.21000000000004,0.0,0.0,9.0,431.21000000000004,0.0,,0.0,0.0,,0.0,,0.0,6.0,40.24,100.0,9090.0,8755.0,0.40240000000000004
2020-12-16,Pizzeria,Pizzeria - East,2020-12,False,12.0,12.0,555.7099999999999,0.0,0.0,12.0,555.7099999999999,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-16,The Brunch Place,The Brunch Place - East,2020-12,False,4.0,4.0,109.14,0.0,0.0,4.0,109.14,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-17,Club Street,Club Street - Central,2020-12,False,20.0,19.0,996.75,0.0,0.0,19.0,996.75,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-12-17,Club Street,Club Street - East,2020-12,False,13.0,12.0,333.65,0.0,0.0,12.0,333.65,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-17,Pizzeria,Pizzeria - East,2020-12,False,8.0,8.0,299.6,0.0,0.0,8.0,299.6,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-17,The Brunch Place,The Brunch Place - East,2020-12,False,4.0,4.0,108.07000000000001,0.0,0.0,4.0,108.07000000000001,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-18,Club Street,Club Street - Central,2020-12,False,28.0,28.0,1397.3,0.0,0.0,28.0,1397.3,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-18,Club Street,Club Street - East,2020-12,False,18.0,17.0,512.4000000000001,0.0,0.0,17.0,512.4000000000001,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-18,Pizzeria,Pizzeria - Central,2020-12,False,18.0,18.0,745.7800000000001,2.0,73.28999999999999,16.0,672.49,10.120000000000001,,0.0,1.6866666666666668,,0.0,5.0600000000000005,0.0,6.0,30.660000000000004,60.0,5943.0,5704.0,0.511
2020-12-18,Pizzeria,Pizzeria - East,2020-12,False,9.0,9.0,463.28,0.0,0.0,9.0,463.28,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-18,The Brunch Place,The Brunch Place - East,2020-12,False,1.0,1.0,14.98,0.0,0.0,1.0,14.98,0.0,,0.0,,,,,0.0,,,,,,
2020-12-19,Club Street,Club Street - Central,2020-12,True,19.0,19.0,871.3,0.0,0.0,19.0,871.3,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-19,Club Street,Club Street - East,2020-12,True,12.0,12.0,384.99,0.0,0.0,12.0,384.99,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-19,Pizzeria,Pizzeria - Central,2020-12,True,23.0,23.0,1728.07,1.0,64.2,22.0,1663.8700000000001,12.84,0.0,1.284,0.0,,0.0,3.21,0.0,6.0,34.15,69.0,6414.0,6164.0,0.494927536231884
2020-12-19,Pizzeria,Pizzeria - East,2020-12,True,11.0,11.0,675.15,0.0,0.0,11.0,675.15,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-19,The Brunch Place,The Brunch Place - East,2020-12,True,3.0,3.0,99.51,0.0,0.0,3.0,99.51,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-20,Club Street,Club Street - Central,2020-12,True,15.0,15.0,1121.6999999999998,0.0,0.0,15.0,1121.6999999999998,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-12-20,Club Street,Club Street - East,2020-12,True,6.0,6.0,142.75,0.0,0.0,6.0,142.75,0.0,,0.0,0.0,,,,0.0,,,,,,
2020-12-20,Pizzeria,Pizzeria - Central,2020-12,True,31.0,31.0,1747.31,1.0,64.73,30.0,1682.58,12.95,0.0,0.0,2.59,,0.0,4.316666666666666,0.0,6.0,29.770000000000003,49.0,4738.0,4501.0,0.6075510204081633
2020-12-20,Pizzeria,Pizzeria - East,2020-12,True,14.0,14.0,873.11,0.0,0.0,14.0,873.11,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-20,The Brunch Place,The Brunch Place - East,2020-12,True,7.0,7.0,188.31999999999996,0.0,0.0,7.0,188.31999999999996,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-21,Club Street,Club Street - Central,2020-12,False,23.0,23.0,1188.05,0.0,0.0,23.0,1188.05,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-21,Club Street,Club Street - East,2020-12,False,18.0,18.0,548.35,0.0,0.0,18.0,548.35,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-12-21,Pizzeria,Pizzeria - Central,2020-12,False,35.0,34.0,2308.5,2.0,148.73000000000002,32.0,2159.77,22.310000000000002,0.0,2.7887500000000003,0.0,,0.0,5.577500000000001,0.0,6.0,29.61,43.0,4442.0,4190.0,0.6886046511627907
2020-12-21,Pizzeria,Pizzeria - East,2020-12,False,21.0,21.0,1250.25,0.0,0.0,21.0,1250.25,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
