transaction_date,brand_name,outlet_name,no_of_ads,ad_spend,clicks,impressions,reach,year_month
2020-07-10,Louvré,Louvré,1,4.27,75.0,752.0,684.0,2020-07
2020-07-10,Pizzeria,Pizzeria - Central,4,32.989999999999995,49.0,9000.0,8861.0,2020-07
2020-07-10,The Beach,The Beach,2,7.35,34.0,1058.0,1010.0,2020-07
2020-07-10,The Brunch Place,The Brunch Place - Central,1,8.92,77.0,3214.0,3128.0,2020-07
2020-07-11,Louvré,Louvré,1,4.44,91.0,807.0,737.0,2020-07
2020-07-11,Pizzeria,Pizzeria - Central,4,33.12,38.0,8019.0,7792.0,2020-07
2020-07-11,The Beach,The Beach,2,16.04,71.0,4010.0,3864.0,2020-07
2020-07-11,The Brunch Place,The Brunch Place - Central,1,9.4,75.0,2983.0,2954.0,2020-07
2020-07-12,Louvré,Louvré,1,4.46,70.0,840.0,783.0,2020-07
2020-07-12,Pizzeria,Pizzeria - Central,4,33.260000000000005,62.0,7255.0,7115.0,2020-07
2020-07-12,The Beach,The Beach,2,15.9,56.0,4357.0,4261.0,2020-07
2020-07-12,The Brunch Place,The Brunch Place - Central,1,8.69,56.0,2576.0,2549.0,2020-07
2020-07-13,Louvré,Louvré,1,4.53,72.0,984.0,921.0,2020-07
2020-07-13,Pizzeria,Pizzeria - Central,4,34.7,48.0,7103.0,6909.0,2020-07
2020-07-13,The Beach,The Beach,2,16.2,64.0,4161.0,4051.0,2020-07
2020-07-13,The Brunch Place,The Brunch Place - Central,1,8.83,45.0,2229.0,2194.0,2020-07
2020-07-14,Louvré,Louvré,1,4.26,76.0,1014.0,923.0,2020-07
2020-07-14,Pizzeria,Pizzeria - Central,4,33.16,74.0,7802.0,7627.0,2020-07
2020-07-14,The Beach,The Beach,2,16.94,83.0,6785.0,6551.0,2020-07
2020-07-14,The Brunch Place,The Brunch Place - Central,1,9.13,63.0,3550.0,3503.0,2020-07
2020-07-15,Louvré,Louvré,1,4.21,73.0,970.0,897.0,2020-07
2020-07-15,Pizzeria,Pizzeria - Central,5,34.16,54.0,6478.0,6189.0,2020-07
2020-07-15,The Beach,The Beach,3,17.58,65.0,6681.0,6549.0,2020-07
2020-07-15,The Brunch Place,The Brunch Place - Central,3,17.09,60.0,3932.0,3881.0,2020-07
2020-07-16,Louvré,Louvré,1,4.33,41.0,851.0,801.0,2020-07
2020-07-16,Pizzeria,Pizzeria - Central,5,32.93,66.0,6339.0,6107.0,2020-07
2020-07-16,The Beach,The Beach,3,20.939999999999998,85.0,6596.0,6451.0,2020-07
2020-07-16,The Brunch Place,The Brunch Place - Central,3,30.92,105.0,6826.0,6496.0,2020-07
2020-07-17,Louvré,Louvré,1,4.33,59.0,805.0,764.0,2020-07
2020-07-17,Pizzeria,Pizzeria - Central,5,33.91,43.0,7678.0,7497.0,2020-07
2020-07-17,The Beach,The Beach,3,20.81,103.0,6183.0,6043.0,2020-07
2020-07-17,The Brunch Place,The Brunch Place - Central,3,31.310000000000002,93.0,7073.0,6713.0,2020-07
2020-07-18,Louvré,Louvré,1,4.32,44.0,766.0,744.0,2020-07
2020-07-18,Pizzeria,Pizzeria - Central,5,33.96,46.0,6753.0,6564.0,2020-07
2020-07-18,The Beach,The Beach,3,20.26,80.0,5719.0,5639.0,2020-07
2020-07-18,The Brunch Place,The Brunch Place - Central,3,31.72,101.0,6433.0,6055.0,2020-07
2020-07-19,Louvré,Louvré,1,4.42,38.0,739.0,706.0,2020-07
2020-07-19,Pizzeria,Pizzeria - Central,5,35.25,52.0,6784.0,6636.0,2020-07
2020-07-19,The Beach,The Beach,3,20.13,49.0,4720.0,4652.0,2020-07
2020-07-19,The Brunch Place,The Brunch Place - Central,3,30.900000000000002,77.0,5789.0,5528.0,2020-07
2020-07-20,Louvré,Louvré,1,4.48,57.0,820.0,774.0,2020-07
2020-07-20,Pizzeria,Pizzeria - Central,5,33.49,51.0,8612.0,8415.0,2020-07
2020-07-20,The Beach,The Beach,3,21.28,64.0,5473.0,5349.0,2020-07
2020-07-20,The Brunch Place,The Brunch Place - Central,3,29.700000000000003,71.0,5970.0,5640.0,2020-07
2020-07-21,Louvré,Louvré,1,4.49,54.0,1059.0,1005.0,2020-07
2020-07-21,Pizzeria,Pizzeria - Central,5,33.510000000000005,54.0,10582.0,10325.0,2020-07
2020-07-21,The Beach,The Beach,3,20.65,52.0,6223.0,6102.0,2020-07
2020-07-21,The Brunch Place,The Brunch Place - Central,2,22.43,54.0,4833.0,4453.0,2020-07
2020-07-22,Louvré,Louvré,2,9.530000000000001,89.0,1870.0,1786.0,2020-07
2020-07-22,Pizzeria,Pizzeria - Central,5,33.7,53.0,8753.0,8402.0,2020-07
2020-07-22,The Beach,The Beach,3,21.060000000000002,76.0,6752.0,6627.0,2020-07
2020-07-22,The Brunch Place,The Brunch Place - Central,2,22.200000000000003,43.0,4415.0,4072.0,2020-07
2020-07-23,Louvré,Louvré,2,14.700000000000001,108.0,2777.0,2521.0,2020-07
2020-07-23,Pizzeria,Pizzeria - Central,5,31.35,51.0,8627.0,8355.0,2020-07
2020-07-23,The Beach,The Beach,3,20.15,68.0,5843.0,5750.0,2020-07
2020-07-23,The Brunch Place,The Brunch Place - Central,2,22.939999999999998,54.0,4383.0,4034.0,2020-07
2020-07-24,Louvré,Louvré,2,14.82,95.0,2629.0,2458.0,2020-07
2020-07-24,Pizzeria,Pizzeria - Central,5,34.27,57.0,8757.0,8475.0,2020-07
2020-07-24,The Beach,The Beach,3,20.79,56.0,5904.0,5803.0,2020-07
2020-07-24,The Brunch Place,The Brunch Place - Central,2,22.14,40.0,3851.0,3561.0,2020-07
2020-07-25,Louvré,Louvré,2,15.32,80.0,2770.0,2604.0,2020-07
2020-07-25,Pizzeria,Pizzeria - Central,5,35.04,53.0,7490.0,7229.0,2020-07
2020-07-25,The Beach,The Beach,3,21.009999999999998,63.0,5570.0,5507.0,2020-07
2020-07-25,The Brunch Place,The Brunch Place - Central,3,24.49,33.0,3765.0,3507.0,2020-07
2020-07-26,Louvré,Louvré,2,14.89,85.0,2733.0,2464.0,2020-07
2020-07-26,Pizzeria,Pizzeria - Central,5,41.75,63.0,8344.0,8088.0,2020-07
2020-07-26,The Beach,The Beach,3,18.189999999999998,53.0,4517.0,4448.0,2020-07
2020-07-26,The Brunch Place,The Brunch Place - Central,3,25.810000000000002,41.0,4018.0,3806.0,2020-07
2020-07-27,Louvré,Louvré,2,15.370000000000001,65.0,3162.0,2768.0,2020-07
2020-07-27,Pizzeria,Pizzeria - Central,5,47.03,61.0,10751.0,10405.0,2020-07
2020-07-27,The Beach,The Beach,2,16.62,36.0,4791.0,4715.0,2020-07
2020-07-27,The Brunch Place,The Brunch Place - Central,3,27.36,35.0,4783.0,4544.0,2020-07
2020-07-28,Louvré,Louvré,2,15.38,125.0,3672.0,3306.0,2020-07
2020-07-28,Pizzeria,Pizzeria - Central,5,48.58,64.0,13759.0,13357.0,2020-07
2020-07-28,The Beach,The Beach,2,16.7,50.0,5326.0,5225.0,2020-07
2020-07-28,The Brunch Place,The Brunch Place - Central,3,26.76,60.0,5703.0,5427.0,2020-07
2020-07-29,Louvré,Louvré,2,15.12,113.0,4202.0,3744.0,2020-07
2020-07-29,Pizzeria,Pizzeria - Central,5,47.11,73.0,11180.0,10541.0,2020-07
2020-07-29,The Beach,The Beach,2,15.43,38.0,3730.0,3642.0,2020-07
2020-07-29,The Brunch Place,The Brunch Place - Central,3,25.740000000000002,40.0,5618.0,5360.0,2020-07
2020-07-30,Louvré,Louvré,4,17.98,113.0,4490.0,4066.0,2020-07
2020-07-30,Pizzeria,Pizzeria - Central,4,45.370000000000005,54.0,9187.0,8631.0,2020-07
2020-07-30,The Beach,The Beach,2,16.34,50.0,3530.0,3470.0,2020-07
2020-07-30,The Brunch Place,The Brunch Place - Central,3,24.66,52.0,4764.0,4475.0,2020-07
2020-07-31,Louvré,Louvré,4,20.27,114.0,3472.0,3230.0,2020-07
2020-07-31,Pizzeria,Pizzeria - Central,4,46.849999999999994,59.0,7870.0,7494.0,2020-07
2020-07-31,The Beach,The Beach,2,12.889999999999999,27.0,2496.0,2459.0,2020-07
2020-07-31,The Brunch Place,The Brunch Place - Central,2,24.240000000000002,36.0,3955.0,3677.0,2020-07
2020-08-01,Louvré,Louvré,2,8.1,68.0,1257.0,1179.0,2020-08
2020-08-01,Pizzeria,Pizzeria - Central,4,40.96,80.0,11534.0,11080.0,2020-08
2020-08-01,The Brunch Place,The Brunch Place - Central,2,22.68,46.0,4936.0,4629.0,2020-08
2020-08-02,Louvré,Louvré,2,7.890000000000001,71.0,1544.0,1461.0,2020-08
2020-08-02,Pizzeria,Pizzeria - Central,4,35.120000000000005,90.0,12092.0,11646.0,2020-08
2020-08-02,The Brunch Place,The Brunch Place - Central,2,8.11,20.0,1543.0,1496.0,2020-08
2020-08-03,Louvré,Louvré,2,8.29,50.0,1441.0,1371.0,2020-08
2020-08-03,Pizzeria,Pizzeria - Central,4,35.800000000000004,71.0,11819.0,11426.0,2020-08
2020-08-04,Louvré,Louvré,2,4.58,29.0,741.0,729.0,2020-08
2020-08-04,Pizzeria,Pizzeria - Central,4,35.6,78.0,13757.0,13405.0,2020-08
2020-08-05,Pizzeria,Pizzeria - Central,4,35.79,81.0,12715.0,12306.0,2020-08
2020-08-06,Louvré,Louvré,2,2.96,19.0,348.0,328.0,2020-08
2020-08-06,Pizzeria,Pizzeria - Central,4,35.83,77.0,11715.0,11274.0,2020-08
2020-08-06,The Beach,The Beach,3,7.21,17.0,1327.0,1274.0,2020-08
2020-08-07,Louvré,Louvré,4,17.87,100.0,3321.0,3016.0,2020-08
2020-08-07,Pizzeria,Pizzeria - Central,4,36.22,76.0,13234.0,12727.0,2020-08
2020-08-07,The Beach,The Beach,3,15.120000000000001,46.0,3800.0,3679.0,2020-08
2020-08-08,Louvré,Louvré,4,19.87,138.0,3889.0,3657.0,2020-08
2020-08-08,Pizzeria,Pizzeria - Central,4,35.6,80.0,14620.0,13856.0,2020-08
2020-08-08,The Beach,The Beach,3,14.680000000000001,39.0,4462.0,4366.0,2020-08
2020-08-09,Louvré,Louvré,4,19.439999999999998,107.0,4041.0,3859.0,2020-08
2020-08-09,Pizzeria,Pizzeria - Central,4,36.15,74.0,13043.0,12611.0,2020-08
2020-08-09,The Beach,The Beach,3,14.2,40.0,3920.0,3830.0,2020-08
2020-08-09,The Brunch Place,The Brunch Place - Central,1,3.18,10.0,363.0,317.0,2020-08
2020-08-10,Louvré,Louvré,4,20.310000000000002,117.0,4175.0,3997.0,2020-08
2020-08-10,Pizzeria,Pizzeria - Central,4,36.8,99.0,14792.0,14356.0,2020-08
2020-08-10,The Beach,The Beach,3,14.86,60.0,5130.0,5016.0,2020-08
2020-08-10,The Brunch Place,The Brunch Place - Central,1,5.2,8.0,526.0,482.0,2020-08
2020-08-11,Louvré,Louvré,4,16.91,88.0,3753.0,3615.0,2020-08
2020-08-11,Pizzeria,Pizzeria - Central,4,35.78,88.0,15340.0,14841.0,2020-08
2020-08-11,The Beach,The Beach,3,14.870000000000001,54.0,6001.0,5889.0,2020-08
2020-08-11,The Brunch Place,The Brunch Place - Central,1,4.69,8.0,540.0,501.0,2020-08
2020-08-12,Louvré,Louvré,3,15.2,91.0,3696.0,3559.0,2020-08
2020-08-12,Pizzeria,Pizzeria - Central,4,35.24,99.0,14588.0,14203.0,2020-08
2020-08-12,The Beach,The Beach,3,14.590000000000002,69.0,5133.0,5042.0,2020-08
2020-08-12,The Brunch Place,The Brunch Place - Central,1,5.06,14.0,572.0,510.0,2020-08
2020-08-13,Louvré,Louvré,3,14.63,81.0,2979.0,2845.0,2020-08
2020-08-13,Pizzeria,Pizzeria - Central,4,35.68,65.0,12427.0,12100.0,2020-08
2020-08-13,The Beach,The Beach,3,14.42,52.0,4516.0,4433.0,2020-08
2020-08-13,The Brunch Place,The Brunch Place - Central,1,5.19,7.0,589.0,560.0,2020-08
2020-08-14,Louvré,Louvré,3,14.440000000000001,66.0,2788.0,2697.0,2020-08
2020-08-14,Pizzeria,Pizzeria - Central,4,35.71,60.0,10706.0,10284.0,2020-08
2020-08-14,The Beach,The Beach,3,13.93,49.0,3698.0,3599.0,2020-08
2020-08-14,The Brunch Place,The Brunch Place - Central,1,1.68,3.0,296.0,279.0,2020-08
2020-08-15,Louvré,Louvré,3,15.09,72.0,3096.0,3014.0,2020-08
2020-08-15,Pizzeria,Pizzeria - Central,4,35.989999999999995,74.0,11463.0,10995.0,2020-08
2020-08-15,The Beach,The Beach,3,14.72,47.0,4760.0,4686.0,2020-08
2020-08-16,Louvré,Louvré,3,14.500000000000002,58.0,3406.0,3326.0,2020-08
2020-08-16,Pizzeria,Pizzeria - Central,4,35.78,47.0,12592.0,12099.0,2020-08
2020-08-16,The Beach,The Beach,3,14.190000000000001,66.0,4760.0,4683.0,2020-08
2020-08-16,The Brunch Place,The Brunch Place - Central,1,2.54,28.0,329.0,309.0,2020-08
2020-08-17,Louvré,Louvré,3,14.68,63.0,3606.0,3485.0,2020-08
2020-08-17,Pizzeria,Pizzeria - Central,4,37.81,78.0,13236.0,12716.0,2020-08
2020-08-17,The Beach,The Beach,3,14.26,52.0,5458.0,5368.0,2020-08
2020-08-17,The Brunch Place,The Brunch Place - Central,1,4.92,52.0,548.0,482.0,2020-08
2020-08-18,Louvré,Louvré,3,15.03,78.0,3868.0,3731.0,2020-08
2020-08-18,Pizzeria,Pizzeria - Central,4,35.58,75.0,13178.0,12830.0,2020-08
2020-08-18,The Beach,The Beach,3,14.42,47.0,5849.0,5753.0,2020-08
2020-08-18,The Brunch Place,The Brunch Place - Central,1,5.05,55.0,934.0,850.0,2020-08
2020-08-19,Louvré,Louvré,3,14.59,57.0,3518.0,3419.0,2020-08
2020-08-19,Pizzeria,Pizzeria - Central,4,35.370000000000005,71.0,13024.0,12264.0,2020-08
2020-08-19,The Beach,The Beach,3,14.119999999999997,54.0,5374.0,5292.0,2020-08
2020-08-19,The Brunch Place,The Brunch Place - Central,1,5.04,35.0,621.0,573.0,2020-08
2020-08-20,Louvré,Louvré,4,15.830000000000002,91.0,3762.0,3673.0,2020-08
2020-08-20,Pizzeria,Pizzeria - Central,4,36.07,78.0,13903.0,13434.0,2020-08
2020-08-20,The Beach,The Beach,3,14.86,46.0,5068.0,4983.0,2020-08
2020-08-20,The Brunch Place,The Brunch Place - Central,1,5.1,35.0,536.0,500.0,2020-08
2020-08-21,Louvré,Louvré,4,19.749999999999996,84.0,4375.0,4196.0,2020-08
2020-08-21,Pizzeria,Pizzeria - Central,4,35.42,91.0,15547.0,15146.0,2020-08
2020-08-21,The Beach,The Beach,3,14.05,39.0,4568.0,4511.0,2020-08
2020-08-21,The Brunch Place,The Brunch Place - Central,1,2.35,21.0,279.0,272.0,2020-08
2020-08-22,Louvré,Louvré,4,19.87,70.0,4413.0,4312.0,2020-08
2020-08-22,Pizzeria,Pizzeria - Central,4,35.99,81.0,13461.0,13133.0,2020-08
2020-08-22,The Beach,The Beach,3,14.44,49.0,4990.0,4900.0,2020-08
2020-08-22,The Brunch Place,The Brunch Place - Central,3,21.63,52.0,3414.0,3302.0,2020-08
2020-08-23,Louvré,Louvré,3,13.79,41.0,2296.0,2270.0,2020-08
2020-08-23,Pizzeria,Pizzeria - Central,4,35.92,61.0,13761.0,13487.0,2020-08
2020-08-23,The Beach,The Beach,3,14.409999999999998,45.0,5100.0,4998.0,2020-08
2020-08-23,The Brunch Place,The Brunch Place - Central,3,25.049999999999997,102.0,5730.0,5561.0,2020-08
2020-08-24,Louvré,Louvré,3,13.690000000000001,41.0,2408.0,2355.0,2020-08
2020-08-24,Pizzeria,Pizzeria - Central,4,37.650000000000006,69.0,12303.0,11944.0,2020-08
2020-08-24,The Beach,The Beach,3,14.53,50.0,5031.0,4941.0,2020-08
2020-08-24,The Brunch Place,The Brunch Place - Central,2,19.67,70.0,5851.0,5724.0,2020-08
2020-08-25,Louvré,Louvré,3,13.82,45.0,2525.0,2468.0,2020-08
2020-08-25,Pizzeria,Pizzeria - Central,4,35.91,80.0,11901.0,11610.0,2020-08
2020-08-25,The Beach,The Beach,3,14.59,49.0,5644.0,5559.0,2020-08
2020-08-25,The Brunch Place,The Brunch Place - Central,2,19.42,83.0,9016.0,8800.0,2020-08
2020-08-26,Louvré,Louvré,3,13.629999999999999,44.0,2340.0,2297.0,2020-08
2020-08-26,Pizzeria,Pizzeria - Central,4,35.55,77.0,12689.0,12294.0,2020-08
2020-08-26,The Beach,The Beach,3,14.030000000000001,37.0,4612.0,4532.0,2020-08
2020-08-27,Louvré,Louvré,3,12.829999999999998,40.0,2068.0,2039.0,2020-08
2020-08-27,Pizzeria,Pizzeria - Central,4,34.97,66.0,10889.0,10546.0,2020-08
2020-08-27,The Beach,The Beach,3,12.989999999999998,35.0,4590.0,4520.0,2020-08
2020-08-27,The Brunch Place,The Brunch Place - Central,3,23.9,125.0,8057.0,7938.0,2020-08
2020-08-28,Louvré,Louvré,3,14.200000000000001,46.0,2059.0,2037.0,2020-08
2020-08-28,Pizzeria,Pizzeria - Central,4,36.010000000000005,79.0,11488.0,11194.0,2020-08
2020-08-28,The Beach,The Beach,3,15.14,57.0,5106.0,5030.0,2020-08
2020-08-28,The Brunch Place,The Brunch Place - Central,3,25.93,100.0,9289.0,9110.0,2020-08
2020-08-29,Louvré,Louvré,3,13.969999999999999,43.0,2189.0,2153.0,2020-08
2020-08-29,Pizzeria,Pizzeria - Central,4,36.239999999999995,62.0,12767.0,12289.0,2020-08
2020-08-29,The Beach,The Beach,3,14.879999999999999,52.0,5100.0,5020.0,2020-08
2020-08-29,The Brunch Place,The Brunch Place - Central,3,24.84,117.0,9419.0,9219.0,2020-08
2020-08-30,Louvré,Louvré,3,8.1,39.0,1477.0,1467.0,2020-08
2020-08-30,Pizzeria,Pizzeria - Central,4,36.07,87.0,12362.0,12179.0,2020-08
2020-08-30,The Beach,The Beach,3,10.490000000000002,36.0,2980.0,2950.0,2020-08
2020-08-30,The Brunch Place,The Brunch Place - Central,3,25.78,99.0,11807.0,11728.0,2020-08
2020-08-31,Louvré,Louvré,1,4.54,16.0,676.0,620.0,2020-08
2020-08-31,Pizzeria,Pizzeria - Central,4,32.25,70.0,12400.0,12027.0,2020-08
2020-08-31,The Brunch Place,The Brunch Place - Central,2,18.04,94.0,12699.0,12469.0,2020-08
2020-09-01,Louvré,Louvré,1,7.2,27.0,1106.0,969.0,2020-09
2020-09-01,Pizzeria,Pizzeria - Central,4,34.21,85.0,18516.0,17926.0,2020-09
2020-09-01,The Brunch Place,The Brunch Place - Central,2,19.91,103.0,15003.0,14890.0,2020-09
2020-09-02,Louvré,Louvré,1,6.89,40.0,1183.0,1093.0,2020-09
2020-09-02,Pizzeria,Pizzeria - Central,4,33.95,73.0,17923.0,17426.0,2020-09
2020-09-03,Louvré,Louvré,1,7.02,35.0,1452.0,1382.0,2020-09
2020-09-03,Pizzeria,Pizzeria - Central,4,35.18,87.0,15336.0,15039.0,2020-09
2020-09-03,The Brunch Place,The Brunch Place - Central,3,25.64,146.0,18588.0,18253.0,2020-09
2020-09-04,Louvré,Louvré,1,6.41,17.0,1321.0,1255.0,2020-09
2020-09-04,Pizzeria,Pizzeria - Central,4,35.41,83.0,14567.0,14204.0,2020-09
2020-09-04,The Beach,The Beach,1,1.65,4.0,187.0,185.0,2020-09
2020-09-04,The Brunch Place,The Brunch Place - Central,3,22.92,104.0,15078.0,14818.0,2020-09
2020-09-05,Louvré,Louvré,1,6.89,21.0,1350.0,1298.0,2020-09
2020-09-05,Pizzeria,Pizzeria - Central,4,34.22,72.0,14895.0,14511.0,2020-09
2020-09-05,The Beach,The Beach,1,5.84,10.0,1077.0,1006.0,2020-09
2020-09-05,The Brunch Place,The Brunch Place - Central,3,26.009999999999998,118.0,13931.0,13791.0,2020-09
2020-09-06,Louvré,Louvré,1,7.43,24.0,1384.0,1334.0,2020-09
2020-09-06,Pizzeria,Pizzeria - Central,4,34.260000000000005,85.0,15035.0,14687.0,2020-09
2020-09-06,The Beach,The Beach,1,5.56,22.0,1196.0,1136.0,2020-09
2020-09-06,The Brunch Place,The Brunch Place - Central,3,31.480000000000004,113.0,14761.0,14632.0,2020-09
2020-09-07,Louvré,Louvré,1,7.42,38.0,1501.0,1460.0,2020-09
2020-09-07,Pizzeria,Pizzeria - Central,4,36.09,87.0,16413.0,15879.0,2020-09
2020-09-07,The Beach,The Beach,1,6.47,38.0,1717.0,1656.0,2020-09
2020-09-07,The Brunch Place,The Brunch Place - Central,2,18.39,94.0,13437.0,13337.0,2020-09
2020-09-08,Louvré,Louvré,1,6.92,23.0,1497.0,1396.0,2020-09
2020-09-08,Pizzeria,Pizzeria - Central,4,34.46,104.0,19770.0,19147.0,2020-09
2020-09-08,The Beach,The Beach,1,5.81,29.0,2111.0,2004.0,2020-09
2020-09-08,The Brunch Place,The Brunch Place - Central,2,20.08,102.0,16858.0,16727.0,2020-09
2020-09-09,Louvré,Louvré,1,6.22,26.0,1327.0,1276.0,2020-09
2020-09-09,Pizzeria,Pizzeria - Central,4,33.75,109.0,15007.0,14619.0,2020-09
2020-09-09,The Beach,The Beach,1,5.95,31.0,2144.0,2061.0,2020-09
2020-09-10,Louvré,Louvré,1,7.43,35.0,1264.0,1201.0,2020-09
2020-09-10,Pizzeria,Pizzeria - Central,4,34.36,89.0,16779.0,16459.0,2020-09
2020-09-10,The Beach,The Beach,1,5.76,34.0,1994.0,1921.0,2020-09
2020-09-10,The Brunch Place,The Brunch Place - Central,3,25.259999999999998,159.0,18840.0,18694.0,2020-09
2020-09-11,Louvré,Louvré,1,7.32,31.0,1639.0,1579.0,2020-09
2020-09-11,Pizzeria,Pizzeria - Central,4,34.77,73.0,17425.0,16875.0,2020-09
2020-09-11,The Beach,The Beach,1,5.71,34.0,2071.0,1989.0,2020-09
2020-09-11,The Brunch Place,The Brunch Place - Central,3,23.68,142.0,18306.0,18139.0,2020-09
2020-09-12,Louvré,Louvré,1,7.19,49.0,2162.0,2066.0,2020-09
2020-09-12,Pizzeria,Pizzeria - Central,4,34.7,106.0,23425.0,23062.0,2020-09
2020-09-12,The Beach,The Beach,1,5.98,40.0,2888.0,2771.0,2020-09
2020-09-12,The Brunch Place,The Brunch Place - Central,3,24.839999999999996,151.0,25707.0,25562.0,2020-09
2020-09-13,Louvré,Louvré,1,11.07,28.0,2388.0,2320.0,2020-09
2020-09-13,Pizzeria,Pizzeria - Central,4,31.340000000000003,94.0,18550.0,18030.0,2020-09
2020-09-13,The Beach,The Beach,1,2.91,14.0,1380.0,1347.0,2020-09
2020-09-13,The Brunch Place,The Brunch Place - Central,3,25.79,116.0,20149.0,19995.0,2020-09
2020-09-14,Pizzeria,Pizzeria - Central,3,24.55,92.0,16956.0,16477.0,2020-09
2020-09-14,The Brunch Place,The Brunch Place - Central,3,23.740000000000002,137.0,17476.0,17219.0,2020-09
2020-09-15,Pizzeria,Pizzeria - Central,3,23.939999999999998,86.0,20568.0,20368.0,2020-09
2020-09-15,The Brunch Place,The Brunch Place - Central,3,17.76,99.0,10153.0,9677.0,2020-09
2020-09-16,Pizzeria,Pizzeria - Central,3,22.75,107.0,17185.0,16659.0,2020-09
2020-09-16,The Brunch Place,The Brunch Place - Central,1,5.67,7.0,758.0,495.0,2020-09
2020-09-17,Pizzeria,Pizzeria - Central,3,24.49,112.0,16072.0,15697.0,2020-09
2020-09-17,The Brunch Place,The Brunch Place - Central,3,26.34,155.0,9328.0,8798.0,2020-09
2020-09-18,Pizzeria,Pizzeria - Central,3,23.03,90.0,12291.0,12005.0,2020-09
2020-09-18,The Brunch Place,The Brunch Place - Central,3,28.759999999999998,159.0,11192.0,10646.0,2020-09
2020-09-19,Pizzeria,Pizzeria - Central,3,21.89,95.0,15265.0,14797.0,2020-09
2020-09-19,The Brunch Place,The Brunch Place - Central,3,31.18,186.0,14910.0,14495.0,2020-09
2020-09-20,Pizzeria,Pizzeria - Central,7,51.95,150.0,17868.0,17255.0,2020-09
2020-09-20,The Beach,The Beach,2,13.23,35.0,2264.0,2230.0,2020-09
2020-09-20,The Brunch Place,The Brunch Place - Central,3,32.03,192.0,13674.0,13029.0,2020-09
2020-09-21,Pizzeria,Pizzeria - Central,5,45.82,135.0,14536.0,14097.0,2020-09
2020-09-21,The Beach,The Beach,2,26.11,50.0,4901.0,4775.0,2020-09
2020-09-21,The Brunch Place,The Brunch Place - Central,4,48.21,228.0,11671.0,10724.0,2020-09
2020-09-22,Pizzeria,Pizzeria - Central,5,44.230000000000004,124.0,13815.0,13110.0,2020-09
2020-09-22,The Beach,The Beach,2,27.22,40.0,4808.0,4685.0,2020-09
2020-09-22,The Brunch Place,The Brunch Place - Central,4,45.81,219.0,14075.0,13409.0,2020-09
2020-09-23,Pizzeria,Pizzeria - Central,5,42.29,142.0,16796.0,16519.0,2020-09
2020-09-23,The Beach,The Beach,2,27.0,34.0,4511.0,4414.0,2020-09
2020-09-23,The Brunch Place,The Brunch Place - Central,2,13.559999999999999,80.0,3881.0,3643.0,2020-09
2020-09-24,Pizzeria,Pizzeria - Central,5,43.43,132.0,16553.0,15904.0,2020-09
2020-09-24,The Beach,The Beach,2,27.599999999999998,46.0,4341.0,4246.0,2020-09
2020-09-24,The Brunch Place,The Brunch Place - Central,3,18.259999999999998,116.0,6814.0,6642.0,2020-09
2020-09-25,Pizzeria,Pizzeria - Central,5,43.879999999999995,145.0,17285.0,16527.0,2020-09
2020-09-25,The Beach,The Beach,2,28.139999999999997,51.0,4752.0,4644.0,2020-09
2020-09-26,Pizzeria,Pizzeria - Central,5,43.44,129.0,17354.0,16683.0,2020-09
2020-09-26,The Beach,The Beach,2,27.29,37.0,4103.0,4017.0,2020-09
2020-09-26,The Brunch Place,The Brunch Place - Central,1,5.69,34.0,656.0,652.0,2020-09
2020-09-27,Pizzeria,Pizzeria - Central,5,72.7,172.0,23530.0,22561.0,2020-09
2020-09-27,The Beach,The Beach,3,26.29,47.0,4200.0,4108.0,2020-09
2020-09-27,The Brunch Place,The Brunch Place - Central,3,20.54,115.0,3008.0,2886.0,2020-09
2020-09-28,Pizzeria,Pizzeria - Central,5,76.31,193.0,23820.0,23011.0,2020-09
2020-09-28,The Beach,The Beach,1,16.14,46.0,1911.0,1611.0,2020-09
2020-09-28,The Brunch Place,The Brunch Place - Central,3,39.96,201.0,6411.0,5807.0,2020-09
2020-09-29,Pizzeria,Pizzeria - Central,5,76.28,199.0,27297.0,26517.0,2020-09
2020-09-29,The Beach,The Beach,1,25.17,34.0,1735.0,1535.0,2020-09
2020-09-29,The Brunch Place,The Brunch Place - Central,3,37.68,202.0,6686.0,6307.0,2020-09
2020-09-30,Pizzeria,Pizzeria - Central,5,74.75,220.0,26525.0,25770.0,2020-09
2020-09-30,The Beach,The Beach,1,14.99,46.0,2046.0,1817.0,2020-09
2020-09-30,The Brunch Place,The Brunch Place - Central,3,37.56,185.0,6863.0,6468.0,2020-09
2020-10-01,Pizzeria,Pizzeria - Central,5,74.37,190.0,27451.0,26967.0,2020-10
2020-10-01,The Beach,The Beach,1,14.91,32.0,2851.0,2625.0,2020-10
2020-10-01,The Brunch Place,The Brunch Place - Central,3,34.47,148.0,7618.0,7242.0,2020-10
2020-10-02,Pizzeria,Pizzeria - Central,5,76.13,176.0,24133.0,22956.0,2020-10
2020-10-02,The Beach,The Beach,1,14.93,38.0,2814.0,2579.0,2020-10
2020-10-02,The Brunch Place,The Brunch Place - Central,7,52.94,209.0,9741.0,9528.0,2020-10
2020-10-03,Pizzeria,Pizzeria - Central,5,76.57000000000001,173.0,24677.0,23681.0,2020-10
2020-10-03,The Beach,The Beach,1,16.62,32.0,2736.0,2591.0,2020-10
